label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104
B,-332.35277764203823,-29.012336639165827,-70.99140620129596,-40.28714295447522,2.545876911482455,-0.032923962643911814,-8.601418629018928,-9.189138433144363,-16.327081151832026,-14.712962188792707,-5.102554136483243,-3.7610302457527487,-5.40745001968149,31.73712888994965,9.858113855811995,15.816447005815302,7.661255853837788,7.520157648793743,4.748721949062888,4.1459224303778,4.389747164522027,3.1423778856430067,2.6908985822140683,3.1381486971651245,3.206057597283056,3.307436797714483,-421.12830822238993,-53.01198118023957,-92.42450844622309,-54.39889574463468,-12.71518693199101,-9.401684682178367,-15.232667449327465,-14.971656961267835,-23.07686185284307,-19.179382503626385,-11.827795109654264,-13.165046634501579,-18.712522749670384,-286.9592464653111,-6.764735653156469,-31.54607414138543,-22.151892088540475,15.667674917058882,6.916250373505301,-0.18327526583478415,3.6508585481521427,-7.673941301986574,-9.834680282554835,1.586864873248985,1.3133179481407575,-1.883831451011853,24.810109578587912,24.810109578587912,24.810109578587912,24.810109578587912,24.810109578587912,4.537319774200746,4.889596999319483,1.4345569785980343,-0.692062022409321,-0.6920620224093216,-0.6920620224093216,-0.6920620224093216,-0.6920620224093216,1.5781275470310865,1.5781275470310865,1.5781275470310865,1.5781275470310865,1.578127547031085,1.143497788722903,1.1623708376544017,0.36919691674978394,0.6082132634091963,0.6082132634091962,0.6082132634091962,0.6082132634091962,0.6082132634091962,-18.95926444530442,-18.95926444530442,-18.95926444530442,-18.95926444530442,-18.959264445304424,-2.8920451062830748,-4.494758784045708,-1.1379031082955455,1.5926999767212955,1.5926999767212968,1.5926999767212968,1.5926999767212968,1.5926999767212968,2.2012289854550158,2.2012289854550158,2.2012289854550158,2.2012289854550158,2.2012289854550144,0.9078467676040217,1.1968108291475443,0.6842653405070119,0.8083742930302776,0.8083742930302779,0.8083742930302779,0.8083742930302779,0.8083742930302779
C,-287.48902160834854,-14.63232448560829,-64.13393463511015,-37.9099442442496,-16.09632954014574,-18.592584004915093,-10.916332772372794,-15.058407433343543,-16.37219670435136,-13.09667478170496,-12.822002184337334,-10.91217808941764,-2.809213180688841,35.823053224842795,10.745648164800492,14.034564922359218,10.161244976984069,11.719208518022933,8.500659328141754,4.742558711743359,6.623332202918171,3.5686888433158543,3.7311872449005987,2.20491421989917,1.949332985787666,3.0716136825471527,-380.7054564271604,-39.57332301037908,-85.56845945152494,-51.57088204837838,-38.19772304991118,-37.77395991661743,-21.555724928146677,-25.681800868101835,-20.229462797678146,-22.633642397909313,-16.410316800616876,-14.922074512589287,-10.013388165408106,-231.80893275810234,-1.455053318546359,-31.763453122457847,-18.552395104191298,12.965891830535472,-8.73429698980463,-2.0250828065604853,-3.67169165239614,-7.4414994548358635,-8.87256544760644,-7.216951786220342,-6.956689591235532,2.587190083020807,20.149026912293206,20.149026912293206,20.149026912293206,20.149026912293206,20.14902691229321,3.33851471662458,4.71116634056476,2.055833353353246,1.2390012835338244,1.2390012835338229,1.2390012835338229,1.2390012835338229,1.2390012835338229,2.381975214115827,2.381975214115827,2.381975214115827,2.381975214115827,2.3819752141158252,0.7235780655041495,1.341752786669682,1.3403557981932481,1.1929586547189281,1.1929586547189275,1.1929586547189275,1.1929586547189275,1.1929586547189275,-14.790211094999306,-14.790211094999306,-14.790211094999306,-14.790211094999306,-14.79021109499931,-0.18428819486826756,-3.163789706217277,-1.192338803787711,0.5629837241403363,0.562983724140338,0.562983724140338,0.562983724140338,0.562983724140338,3.0735605147953815,3.0735605147953815,3.0735605147953815,3.0735605147953815,3.0735605147953815,1.2932014897099633,0.697698237816078,0.8300843342535318,0.7715012400266729,0.7715012400266729,0.7715012400266729,0.7715012400266729,0.7715012400266729
E,-375.1982978346023,-41.609889299846245,-65.49224814994818,-2.890166168651373,11.822458456566487,-20.82142944404395,-29.702556434129345,-8.838025310564754,-9.518480735170398,-3.383306069735983,-13.793994581272992,-16.711384393426343,-11.999788856762603,30.54430046898916,8.276893994481407,16.529767787373668,6.381188370622304,10.399356873003514,3.865283399744216,6.1536963829876585,2.047155787525737,2.8503651291784107,4.165727234153096,2.116012616937904,2.3025329341942227,1.8395824076876326,-450.58524730026664,-48.554787901331,-89.37855174258964,-11.859973035732864,-8.08634931436638,-27.699402311366654,-37.59590969753056,-12.360881404694474,-16.772968117986906,-10.708489498825536,-18.18051923004119,-21.104958092332254,-15.03724174925894,-325.6212833784722,-13.852605501254985,-21.79072874934378,13.295918221439099,31.181096257790124,-14.399995245164323,-16.211368020383908,-2.3692641926536133,-5.396845483945905,3.3750059297347477,-10.48633843663525,-11.398062111614934,-9.223455403306811,26.911383008696955,26.911383008696955,26.911383008696955,26.911383008696955,26.911383008696955,4.4567816998375305,2.91025200535754,-1.2845651594173904,-0.7614501859153668,-0.7614501859153686,-0.7614501859153686,-0.7614501859153686,-0.7614501859153686,1.7535471737868682,1.7535471737868682,1.7535471737868682,1.7535471737868682,1.7535471737868655,1.1978875815917784,0.7949337744714697,0.7002037256883226,0.5575032216124992,0.5575032216124994,0.5575032216124994,0.5575032216124994,0.5575032216124994,-22.07142599408961,-22.07142599408961,-22.07142599408961,-22.07142599408961,-22.071425994089616,-2.1010146887683017,-2.56298498788558,1.027081934174261,1.035518848969601,1.035518848969601,1.035518848969601,1.035518848969601,1.035518848969601,1.9712610995790516,1.9712610995790516,1.9712610995790516,1.9712610995790516,1.971261099579054,0.6816241295047046,0.8096956255288393,0.4692909758334205,0.3967510889032167,0.3967510889032166,0.3967510889032166,0.3967510889032166,0.3967510889032166
H,-335.98559799607546,-62.270672479849814,-39.49064666034933,3.393398983706667,-30.524258048016723,4.184836886158047,-33.82518639064918,-21.207351532289877,2.435671699619317,-11.74869343771963,-22.63383915518796,-6.871828800874035,-0.27705290593860543,39.75272581685044,12.849788032747542,6.691836665223698,8.349884639765497,15.136761253297703,7.2210161995978375,8.547809730498628,5.176751716579956,3.2346104021747166,3.000689122883674,4.575515659099938,2.7518980578191585,4.376364393490289,-453.7816883003374,-79.234166979897,-45.8969185433787,-11.787621035590451,-50.410066771288186,-10.802592632757806,-49.57591627330302,-30.285196162485445,-4.990336783392614,-17.473688977326102,-32.57344371100142,-12.233214393251679,-6.980656354623927,-281.92030243580433,-29.698214471291458,-18.4546664361471,13.282966805122879,0.10811409046697451,15.906145049954926,-15.466337112160598,-11.532147103734822,7.951760758554583,-4.218092660286962,-15.253912839518904,-2.8354899190919785,7.271034688471717,24.81662333445518,24.81662333445518,24.81662333445518,24.81662333445518,24.816623334455183,4.589407364563352,1.0421437305531793,-0.21659761695538984,1.9943362678784824,1.994336267878481,1.994336267878481,1.994336267878481,1.994336267878481,2.310453359378947,2.310453359378947,2.310453359378947,2.310453359378947,2.3104533593789456,0.9212979232968269,0.34912637966464133,0.3250826680151564,0.7838991908416503,0.7838991908416506,0.7838991908416506,0.7838991908416506,0.7838991908416506,-19.167883742002438,-19.167883742002438,-19.167883742002438,-19.167883742002438,-19.167883742002438,-2.55231955042041,-1.3146699056898936,1.1878288257633738,0.1774153349582498,0.17741533495825207,0.17741533495825207,0.17741533495825207,0.17741533495825207,2.4283333586053293,2.4283333586053293,2.4283333586053293,2.4283333586053293,2.4283333586053306,0.6876191788278003,0.5629047156884502,0.5266298839352448,0.8369158217967719,0.8369158217967719,0.8369158217967719,0.8369158217967719,0.8369158217967719
D,-382.7733311177913,-86.3200606122162,-40.53918542067259,31.423860408448682,-34.37925817929269,-22.490610496974618,0.10509015748029338,-4.433456929188477,-14.948689972126953,-15.94481736262543,0.6484043617387619,-4.952499173829816,-19.028408904469252,33.02877561499296,19.427503119933515,8.964348447985783,10.943216168476905,6.272537525732596,4.001989027839078,4.3402980169749314,2.458001615493693,4.089974643696807,2.2435555739987474,2.8141318036211063,2.526680712505974,3.0068894387686695,-484.07375204234654,-108.05437943668866,-59.800824932173036,14.551849317755899,-45.510866924981954,-31.37190901835552,-6.652907534525815,-9.176880055047711,-23.097311629772506,-20.222916241826997,-3.9975227483947373,-9.761751564908604,-24.577493702149443,-342.2601483121151,-27.42097220059379,-23.349517055245478,49.461896183559304,-18.9720873781568,-13.847438502794379,8.782270972937376,-0.7277538538613215,-4.3368006102637455,-12.211197217054202,7.652614075535249,-0.6630967634637844,-12.737509017561447,29.072207598043732,29.072207598043732,29.072207598043732,29.072207598043732,29.072207598043732,5.350702883424978,1.3260435966423452,-0.7064107427821417,1.726549984063469,1.7265499840634686,1.7265499840634686,1.7265499840634686,1.7265499840634686,1.675980754770548,1.675980754770548,1.675980754770548,1.675980754770548,1.675980754770546,1.343711084513775,0.6025482242225084,0.4823737866656338,0.3847942065670327,0.384794206567033,0.384794206567033,0.384794206567033,0.384794206567033,-23.61969380110652,-23.61969380110652,-23.61969380110652,-23.61969380110652,-23.61969380110652,-5.271172884348356,-0.3427654545949367,2.4969175241472152,-2.268701168379529,-2.2687011683795286,-2.2687011683795286,-2.2687011683795286,-2.2687011683795286,1.9587360545216,1.9587360545216,1.9587360545216,1.9587360545216,1.958736054521602,1.231403853788548,0.3750687868975152,0.6612480016667956,0.6153106973565274,0.615310697356528,0.615310697356528,0.615310697356528,0.615310697356528
B,-251.8272364479463,-26.408998529981652,-62.37446353395236,-14.24694209602748,-15.458407813495027,-1.606021337785513,-0.711033021571545,1.5648562196970266,-0.19280068818948715,3.756194695664014,1.5932985430001716,5.872357219698842,4.179164578303566,57.2354652218013,7.00029811447787,7.798452001911019,2.7257272246256763,7.322619227203515,4.273793435852259,3.4657637800655805,2.6309518371484173,3.4634304464491863,2.002174433214515,2.1240039248947458,2.653025192439486,1.7913330313846763,-339.79279610549065,-41.77406704519801,-76.46975998349495,-20.27052574019416,-31.71389105145666,-8.844015105953194,-7.110729403061236,-3.3558573210808844,-5.418363502441068,-0.9300977600865133,-2.1842766138484278,2.358112358669432,1.102024177807396,-170.76114487561074,-14.292183960054578,-48.36145032962617,-9.019065452536186,-4.206954630003767,6.1491394347521116,4.964634018421621,6.213368673073685,5.375017393600386,6.534312809034438,7.7199369426012545,9.914106973372242,6.6728114293664245,20.440451484517784,20.440451484517784,20.440451484517784,20.440451484517784,20.440451484517787,5.892945547720732,5.7263758415163055,2.381249678877867,1.7964237807459646,1.7964237807459642,1.7964237807459642,1.7964237807459642,1.7964237807459642,3.585095173716093,3.585095173716093,3.585095173716093,3.585095173716093,3.585095173716092,0.7483452505251086,0.6376226018447074,0.9313886073018758,1.103197104756967,1.1031971047569664,1.1031971047569664,1.1031971047569664,1.1031971047569664,-13.30544919674217,-13.30544919674217,-13.30544919674217,-13.30544919674217,-13.305449196742172,-1.436778677388315,-3.5393457058372175,-0.7893451939863568,-0.8216762670578885,-0.8216762670578885,-0.8216762670578885,-0.8216762670578885,-0.8216762670578885,3.182603866856662,3.182603866856662,3.182603866856662,3.182603866856662,3.182603866856664,0.9876322101660083,0.9024111247120845,0.2182857076153071,0.49853298187436706,0.49853298187436723,0.49853298187436723,0.49853298187436723,0.49853298187436723
I,-347.08557074794345,-46.18798668931466,-75.31143750671468,-6.762110403215285,-0.4919808289503689,-14.578605059627607,-18.025238403237815,-20.789624430203613,-11.639679343271233,-1.9454638565396372,0.26080895456769576,-9.073376898909483,-15.454972490275683,32.086631726222336,10.639399284255514,15.594132220208161,8.147606049820864,10.143833717659765,6.119142185289545,6.423750996013424,4.436169998831167,3.427958947863108,3.1476108730585435,6.070137826127835,2.41834062430512,3.3412313778573948,-438.4294435842467,-60.879958698593526,-103.19477071328099,-22.816360467897006,-18.876212286193113,-26.71100067846183,-33.452610491742334,-30.36546570986185,-19.31940551271889,-6.533933049207273,-8.89823951417035,-14.64114516233693,-20.98017901702195,-297.76695491542387,-18.402984668893204,-33.65185340781876,7.337065798262893,20.65733263992352,-5.504607529200683,-7.192685365277995,-12.310398460488475,-5.59382553921856,7.334030412763616,9.798537658224442,-4.4860656847923615,-9.417221615942422,25.41224259910939,25.41224259910939,25.41224259910939,25.41224259910939,25.41224259910939,5.373284669886107,4.803875151432313,0.4110857472319991,0.20133288543546898,0.20133288543546726,0.20133288543546726,0.20133288543546726,0.20133288543546726,1.5798222561742181,1.5798222561742181,1.5798222561742181,1.5798222561742181,1.579822256174215,1.2470924583746061,1.2696450778834345,0.4803775331828068,0.5868153924889652,0.5868153924889657,0.5868153924889657,0.5868153924889657,0.5868153924889657,-20.332954748189778,-20.332954748189778,-20.332954748189778,-20.332954748189778,-20.332954748189778,-2.445055684906319,-2.3886421396293076,1.314451935159939,0.3232185209552635,0.3232185209552632,0.3232185209552632,0.3232185209552632,0.3232185209552632,2.007835090470078,2.007835090470078,2.007835090470078,2.007835090470078,2.0078350904700795,0.6577888886927279,0.7122553764137713,0.3882930392429421,0.5789880691035023,0.5789880691035022,0.5789880691035022,0.5789880691035022,0.5789880691035022
A,-381.68225367408144,-49.01465448038352,-60.802197323705634,3.3941179494137677,25.66235126796179,-22.756197281482955,-42.43208298565612,-0.5177764488496831,-7.693255585224626,-6.958883033191232,-20.72277332959576,-17.863734080962068,-4.647053204522776,34.87609120406621,10.9025784065805,10.173787056554987,4.813435040898371,6.8351062163605185,4.121309869577011,5.867382142663848,3.732881483128483,5.236515291763244,2.800266784863059,4.841583590252648,3.4366734329787088,2.492893100477006,-489.1440265085978,-59.66908191323991,-71.53580247164854,-4.864913818282453,12.253380751541666,-29.846106934842446,-51.173344991566054,-8.83305623577802,-17.865007152849238,-15.436090895089396,-29.143759043829277,-23.43721302013514,-9.294186162051151,-331.44306238762124,-12.9851248639993,-35.35607577617288,14.19077954132219,39.468873608129556,-13.093029823201341,-24.78992696942087,7.93225250748596,4.377242422215909,-2.406280903075378,-11.699143541140362,-11.08113062440318,0.2614488184236454,27.533942331587188,27.533942331587188,27.533942331587188,27.533942331587188,27.533942331587184,4.193861465901124,1.4130983359147486,-2.630888766952684,-1.1597119260099402,-1.1597119260099427,-1.1597119260099427,-1.1597119260099427,-1.1597119260099427,1.9859745545348064,1.9859745545348064,1.9859745545348064,1.9859745545348064,1.9859745545348026,0.9776673664981713,0.8289215123746226,0.7770901922008743,0.30191455260681693,0.3019145526068172,0.3019145526068172,0.3019145526068172,0.3019145526068172,-22.95986733767179,-22.95986733767179,-22.95986733767179,-22.95986733767179,-22.95986733767179,-2.8777674630230616,-2.612783736389612,1.5792959330834837,2.3599480512129434,2.3599480512129434,2.3599480512129434,2.3599480512129434,2.3599480512129434,2.126344604392683,2.126344604392683,2.126344604392683,2.126344604392683,2.1263446043926835,0.7888016862806905,0.5514892719759366,0.517855399609679,0.641115850959667,0.6411158509596669,0.6411158509596669,0.6411158509596669,0.6411158509596669
A,-260.62646006117996,-42.70925609688261,-51.54211509728297,-7.427370541493241,-8.259645903061344,-22.202954723425343,-22.02827954748919,-18.255907801068282,-12.108414271914427,-8.986991261065684,-12.471733434668778,-12.945241718175014,-8.436617896306574,30.037744777566814,9.074981939221095,15.324400985313819,6.7567782001054315,7.521128974317293,4.433021663136323,4.348447050065982,3.281017582641121,3.5229986635510326,2.952054898910777,2.495612117333204,1.8086968992767904,1.4414144027743017,-356.9399222654383,-54.43396107874175,-74.5719437050152,-20.06177192076794,-28.96375688836482,-30.28207232840628,-26.63514949536993,-25.480432421443595,-21.592373656168917,-15.783939031618797,-17.172861755359783,-15.474529441124755,-11.351842195124972,-226.37730654375002,-16.781435963322295,-15.36806338774285,4.400017525365259,3.1372230333431137,-13.937102651557645,-6.85377584755008,-10.932427342992554,-5.544595421232174,-2.482657461295024,-7.706452863491609,-9.501971351335797,-6.064540300341337,18.528071916036012,18.528071916036012,18.528071916036012,18.528071916036012,18.528071916036016,3.629407560929923,2.4642029112731714,0.02740074831241131,0.9241209968068914,0.9241209968068891,0.9241209968068891,0.9241209968068891,0.9241209968068891,1.667562421743414,1.667562421743414,1.667562421743414,1.667562421743414,1.6675624217434126,1.1033665574888813,0.9144058930962329,0.7172737443231705,0.4472863892919309,0.44728638929193115,0.44728638929193115,0.44728638929193115,0.44728638929193115,-14.731300917509259,-14.731300917509259,-14.731300917509259,-14.731300917509259,-14.73130091750926,-1.5771181336332811,-1.333284753780475,1.0376812125375174,0.5795777313383668,0.5795777313383675,0.5795777313383675,0.5795777313383675,0.5795777313383675,1.925424408096573,1.925424408096573,1.925424408096573,1.925424408096573,1.925424408096572,0.6544615211609471,0.6716630021695328,0.535254528366909,0.376752843115117,0.37675284311511714,0.37675284311511714,0.37675284311511714,0.37675284311511714
H,-302.5856954831847,-11.262292605670863,-59.90068022848681,-26.42210475793796,-0.9565698682667756,-34.93637005199629,-40.82875696086949,-30.783262136018394,-24.20376384070478,1.69279228454837,9.059857863116644,4.345471573897833,-4.152581697993018,34.47341685469236,6.509385846647177,20.511418029239405,3.9898654724962173,13.739635894350547,7.01016224817851,5.449539506485138,3.8518962589393104,4.167559197455337,3.248313955576525,3.484831212337263,3.710207433436474,4.12676859453188,-396.79255036834854,-27.34065117324866,-91.22540066869814,-32.82521807951034,-28.68689617757333,-43.02198564702144,-47.65491787847619,-34.98380572785006,-29.243834228950092,-5.833953071174468,0.4675923716057405,-4.668019901287314,-10.317965112933491,-270.29923212299946,-1.3669995217171698,-24.036383595711378,-15.987359907208383,19.145410767928713,-13.873272834949674,-24.157380858549583,-18.850252046442773,-14.06720129365892,7.8177411968746995,14.585600221489702,9.476987390992491,2.301351000102028,18.076573320334226,18.076573320334226,18.076573320334226,18.076573320334226,18.07657332033423,1.8386097812576574,5.297426057749579,4.050048438579127,3.9552460271219423,3.955246027121937,3.955246027121937,3.955246027121937,3.955246027121937,2.174464534527085,2.174464534527085,2.174464534527085,2.174464534527085,2.174464534527084,1.0050849954553547,1.2015149381990824,1.1380151729780394,1.4706218837535472,1.4706218837535467,1.4706218837535467,1.4706218837535467,1.4706218837535467,-16.39905363119407,-16.39905363119407,-16.39905363119407,-16.39905363119407,-16.39905363119407,2.1862419368206107,1.1654617803924687,3.0860259854925087,1.8951773243920882,1.8951773243920889,1.8951773243920889,1.8951773243920889,1.8951773243920889,2.1947109886273033,2.1947109886273033,2.1947109886273033,2.1947109886273033,2.194710988627302,1.2699577200581198,1.337153473418516,0.6149426786463155,0.8372497922537706,0.8372497922537704,0.8372497922537704,0.8372497922537704,0.8372497922537704
H,-349.5664644943477,-69.02429953505086,-37.64834985007966,5.867608246731749,-20.36758695384354,0.618150937308953,-35.490485788309634,-16.860373046929695,13.586011442381764,-20.2155381838543,-20.952208776685357,-2.3351146340657376,-2.3852942326707143,28.189353821668668,14.53727160569373,6.895798174574887,9.008758213633797,12.637868074243208,7.018741234585578,6.660238928261864,5.738181875767243,4.714252909278943,3.657260166194804,3.3684943791477333,1.871686499292422,3.1391879144464454,-434.2039293918784,-86.10937512100175,-48.264593062322525,-15.893743436319308,-39.48228032606393,-18.983892637828976,-44.85097379457706,-28.813362251001713,2.2249144849692764,-27.072359071968524,-26.780923384621797,-5.3993910024421155,-10.634153733001533,-315.4912505690221,-25.901381969404014,-18.27035349360286,20.487045832418694,11.494163861660693,8.987234794086962,-17.044081071693597,-5.580482768185648,22.307580345497733,-14.500596173936689,-12.398750358608767,2.8532293189386158,2.4547997747313515,26.80279923375664,26.80279923375664,26.80279923375664,26.80279923375664,26.802799233756648,4.805987797673025,0.6493966301671842,-0.45259396672250873,1.4798460509481868,1.4798460509481854,1.4798460509481854,1.4798460509481854,1.4798460509481854,1.0979998486717824,1.0979998486717824,1.0979998486717824,1.0979998486717824,1.0979998486717808,1.0608197130436723,0.298263546237892,0.27307958688778566,0.5194165902147775,0.5194165902147777,0.5194165902147777,0.5194165902147777,0.5194165902147777,-19.754201029163667,-19.754201029163667,-19.754201029163667,-19.754201029163667,-19.75420102916367,-3.5540811443965827,-1.5174698168567942,1.4632767831876115,0.34851168722068404,0.34851168722068593,0.34851168722068593,0.34851168722068593,0.34851168722068593,1.7970139816390507,1.7970139816390507,1.7970139816390507,1.7970139816390507,1.7970139816390505,0.901803203117532,0.4724422273023258,0.4022667110877779,0.7572831308691175,0.7572831308691174,0.7572831308691174,0.7572831308691174,0.7572831308691174
D,-211.6423730442031,-14.282800204289476,-25.164681880699426,13.743769651853837,0.7703996965652975,3.912925451287466,-5.914449716392293,-4.458168805103005,0.8782995826218747,1.700589343950281,2.6041329206700756,-1.6009268752163122,-2.479111875705473,38.58263657853049,10.151023639669125,8.197786032004162,6.833653153176738,6.590762673719543,3.8992622784896738,3.4105594387069935,1.6642232362254217,2.325268475347153,1.6821060881393277,2.8801872873638774,1.2303453875334045,1.7621855013021703,-324.7570511429491,-31.45458804453644,-36.518874853011084,0.039209877209000155,-20.006347817473753,-4.26297707817131,-14.171598804046386,-7.020111591959516,-8.784441260371693,-1.34727541810271,-1.4468730537807926,-5.708457068092699,-7.3359227250848935,-160.47022967035167,4.402625244492917,-5.138932504178397,26.087141543522684,10.091311231931353,13.400300334536102,2.552243473656859,-0.3332994316799158,4.226961967430274,4.412955163501902,11.71483714084155,0.9110528749928075,2.151727939314301,15.137103413881789,15.137103413881789,15.137103413881789,15.137103413881789,15.137103413881789,1.649562937600861,1.1131737299581668,-0.8918251558604413,-0.10572799742360653,-0.10572799742360671,-0.10572799742360671,-0.10572799742360671,-0.10572799742360671,2.3208633575688933,2.3208633575688933,2.3208633575688933,2.3208633575688933,2.3208633575688933,0.8635674339140483,0.36372321256463835,0.6422686648305007,0.5830177072875428,0.5830177072875427,0.5830177072875427,0.5830177072875427,0.5830177072875427,-13.202423372073586,-13.202423372073586,-13.202423372073586,-13.202423372073586,-13.20242337207359,-1.2714308347158818,-0.8857496121233338,1.0681626322094235,0.05224121768292142,0.052241217682921295,0.052241217682921295,0.052241217682921295,0.052241217682921295,2.2741610461744797,2.2741610461744797,2.2741610461744797,2.2741610461744797,2.2741610461744797,0.8721966543198265,0.4218677204235179,0.4921582435310264,0.3366808021155836,0.33668080211558354,0.33668080211558354,0.33668080211558354,0.33668080211558354
C,-227.5346830852662,7.673674241421628,-14.161653904527657,-7.216581307285143,-18.83076573973879,-4.389708802077075,-6.380385424876365,-0.207173836412681,-6.134692483898591,-0.8778557919741901,-1.1051500805105376,3.2751907869830457,-0.39126761062110416,46.65878779934363,16.207905795131932,6.8673731376069,11.110809554652336,8.960448533584328,1.9894927331962002,3.128250057156656,2.1369708568608585,4.146711863982801,1.9532338283352695,2.063185044806641,1.351191693962069,2.0924634891464846,-319.3543480475256,-30.60282039403178,-27.592300106362586,-25.47116794975806,-35.835468666553126,-7.5230309572527405,-11.223760378695278,-4.955087665206996,-11.029580486550405,-4.328412592040023,-4.243834019373085,-0.2827973238516955,-3.2877214628610743,-134.88159903051198,35.823974719826836,-2.5125606962653326,21.598552206801102,-8.025713527750325,-0.21981617308171406,-0.6044291110842116,5.513564105053341,3.654058413426619,3.1205760654039136,3.007636109208562,5.359236748745219,5.372176035507117,14.672447127274644,14.672447127274644,14.672447127274644,14.672447127274644,14.672447127274644,0.27239932308185477,1.6802812219891028,1.7068889052656848,1.7772080002803545,1.7772080002803536,1.7772080002803536,1.7772080002803536,1.7772080002803536,3.5589011048889825,3.5589011048889825,3.5589011048889825,3.5589011048889825,3.558901104888983,1.0885225057507164,0.6028498282047896,0.9936948224576465,0.7105734830979807,0.7105734830979805,0.7105734830979805,0.7105734830979805,0.7105734830979805,-12.4506892896372,-12.4506892896372,-12.4506892896372,-12.4506892896372,-12.4506892896372,1.3506109931929138,-0.1702450046210663,0.019761845497043014,-0.7467422565196783,-0.746742256519678,-0.746742256519678,-0.746742256519678,-0.746742256519678,3.118768195385737,3.118768195385737,3.118768195385737,3.118768195385737,3.118768195385738,1.3254603738055164,0.32769898801122466,0.5171939868801548,0.3940105086936976,0.3940105086936977,0.3940105086936977,0.3940105086936977,0.3940105086936977
